timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1520025098.512503,0.034649,0.306595,-0.133292,0.250983,-0.085689,0.138634,0.033027,-0.301814,-0.952795,0.039880,-0.034444,0.090337,-10.873564,-41.474892,-55.650852,,,,,,,
1520025098.522478,0.041099,0.314182,-0.133945,0.227303,0.012043,0.154405,0.039076,-0.309039,-0.950246,0.048036,-0.028669,0.040884,-10.873564,-41.474892,-55.650852,,,,,,,
1520025098.532462,0.041229,0.316191,-0.132335,0.180350,0.076714,0.162232,0.039174,-0.310949,-0.949619,0.047939,-0.026759,0.040256,-10.873564,-41.474892,-55.650852,,,,,,,
1520025098.542457,0.041646,0.317502,-0.130820,0.106253,0.086871,0.142806,0.039553,-0.312195,-0.949194,0.076826,-0.042755,-0.051218,-10.663591,-42.118168,-55.206577,,,,,,,
1520025098.552446,0.041854,0.317989,-0.129660,0.024055,0.043700,0.101802,0.039744,-0.312657,-0.949034,0.061742,-0.059871,-0.067018,-10.663591,-42.118168,-55.206577,,,,,,,
1520025098.562430,0.041610,0.317733,-0.128942,-0.045278,-0.016471,0.055660,0.039516,-0.312414,-0.949124,0.061970,-0.060114,-0.066928,-10.663591,-42.118168,-55.206577,,,,,,,
1520025098.572413,0.044915,0.320635,-0.130013,-0.088734,-0.059799,-0.007051,0.042612,-0.315169,-0.948078,-0.005685,-0.063615,-0.076061,-10.722612,-42.160683,-55.162678,,,,,,,
1520025098.582384,0.044452,0.319621,-0.130631,-0.098962,-0.062888,-0.081887,0.042187,-0.314207,-0.948417,-0.022137,-0.057284,-0.069802,-10.521366,-42.332355,-55.069874,,,,,,,
1520025098.592368,0.044159,0.319062,-0.132019,-0.012532,-0.102731,-0.148682,0.041917,-0.313676,-0.948604,-0.021867,-0.057814,-0.069615,-10.521366,-42.332355,-55.069874,,,,,,,
1520025098.602368,0.042739,0.320564,-0.133488,0.205011,-0.199358,-0.120482,0.040550,-0.315102,-0.948191,-0.011039,-0.083992,-0.178701,-10.514311,-42.271236,-55.118153,,,,,,,
1520025098.612331,0.041823,0.323338,-0.134416,0.293251,-0.084871,-0.061098,0.039644,-0.317733,-0.947351,0.022963,-0.096131,-0.165045,-10.561769,-42.371181,-55.032269,,,,,,,
1520025098.622315,0.041719,0.325986,-0.134534,0.246957,0.000892,0.021431,0.039510,-0.320243,-0.946511,0.023097,-0.093621,-0.165885,-10.561769,-42.371181,-55.032269,,,,,,,
1520025098.632323,0.041262,0.327624,-0.133642,0.127031,-0.030113,0.113082,0.039056,-0.321794,-0.946004,0.114706,-0.074904,-0.228847,-10.603651,-42.678986,-54.785816,,,,,,,
1520025098.642290,0.039729,0.327926,-0.132060,-0.010070,-0.131766,0.157364,0.037602,-0.322080,-0.945965,0.108928,-0.039187,-0.254154,-10.651912,-42.757004,-54.715572,,,,,,,
1520025098.652274,0.036990,0.327160,-0.130564,-0.101008,-0.255446,0.126707,0.035020,-0.321355,-0.946311,0.111510,-0.039912,-0.253808,-10.651912,-42.757004,-54.715572,,,,,,,
1520025098.662279,0.033495,0.326087,-0.129804,-0.106897,-0.340265,0.046451,0.031724,-0.320339,-0.946772,0.042815,-0.047917,-0.257284,-10.955126,-42.694145,-54.704788,,,,,,,
1520025098.672258,0.030458,0.325474,-0.129891,-0.042674,-0.282655,-0.025874,0.028855,-0.319758,-0.947060,-0.155930,-0.132390,-0.154076,-11.162109,-42.626541,-54.715664,,,,,,,
1520025098.682242,0.029073,0.325497,-0.130294,0.013956,-0.102293,-0.035171,0.027542,-0.319779,-0.947092,-0.154618,-0.132369,-0.154044,-11.162109,-42.626541,-54.715664,,,,,,,
1520025098.692233,0.029532,0.325561,-0.130221,-0.003169,0.101032,0.026784,0.027976,-0.319840,-0.947058,-0.116630,-0.100417,-0.169626,-11.392023,-42.600491,-54.688560,,,,,,,
1520025098.712180,0.034585,0.324341,-0.127522,-0.088953,0.358245,0.171874,0.032775,-0.318684,-0.947294,-0.027419,-0.023540,-0.220431,-11.368675,-42.603096,-54.691391,,,,,,,
1520025098.702196,0.031667,0.325126,-0.129216,-0.060180,0.286539,0.114655,0.030003,-0.319428,-0.947135,-0.024647,-0.022796,-0.220589,-11.368675,-42.603096,-54.691391,,,,,,,
1520025098.722189,0.037363,0.323438,-0.125212,-0.100815,0.337770,0.233473,0.035417,-0.317828,-0.947487,0.062605,0.079409,-0.268196,-11.151941,-42.503502,-54.813370,,,,,,,
1520025098.732163,0.038729,0.322827,-0.122224,-0.054146,0.185901,0.292651,0.036719,-0.317248,-0.947631,0.125421,0.221591,-0.332566,-11.050789,-42.425720,-54.894051,,,,,,,
1520025098.742147,0.037895,0.323348,-0.119198,0.077963,-0.049360,0.280664,0.035923,-0.317743,-0.947496,0.126217,0.222085,-0.332701,-11.050789,-42.425720,-54.894051,,,,,,,
1520025098.752143,0.035268,0.325201,-0.116847,0.204863,-0.221727,0.210058,0.033412,-0.319500,-0.946997,-0.069377,0.243236,-0.188394,-11.157969,-42.345772,-54.934090,,,,,,,
1520025098.762102,0.032124,0.327622,-0.115286,0.240297,-0.273433,0.139134,0.030410,-0.321792,-0.946322,-0.166549,0.229645,-0.095976,-11.358332,-42.417130,-54.837891,,,,,,,
1520025098.772086,0.029110,0.329712,-0.114409,0.188399,-0.265919,0.073176,0.027538,-0.323771,-0.945735,-0.163677,0.231623,-0.096563,-11.358332,-42.417130,-54.837891,,,,,,,
1520025098.782100,0.027179,0.330679,-0.114340,0.062469,-0.160233,-0.014163,0.025703,-0.324685,-0.945473,-0.216072,0.232171,0.023628,-11.756639,-42.631393,-54.587215,,,,,,,
1520025098.792085,0.027261,0.330161,-0.115405,-0.086211,0.023478,-0.133742,0.025785,-0.324196,-0.945639,-0.209043,0.242882,0.038168,-11.756639,-42.631393,-54.587215,,,,,,,
1520025098.802069,0.029648,0.328416,-0.117784,-0.188965,0.199781,-0.262118,0.028059,-0.322544,-0.946138,-0.211317,0.241230,0.038668,-11.835507,-42.668293,-54.541321,,,,,,,
1520025098.812046,0.033296,0.326238,-0.121261,-0.206223,0.260061,-0.357214,0.031534,-0.320481,-0.946730,-0.130991,0.210405,-0.069567,-11.649125,-42.603569,-54.631969,,,,,,,
1520025098.822039,0.036983,0.324288,-0.125333,-0.173458,0.229910,-0.400415,0.035048,-0.318634,-0.947230,-0.093946,0.176391,-0.103796,-11.367764,-42.528816,-54.749355,,,,,,,
1520025098.832023,0.040299,0.322610,-0.129492,-0.149046,0.191824,-0.397925,0.038210,-0.317043,-0.947641,-0.097109,0.174800,-0.103384,-11.367764,-42.528816,-54.749355,,,,,,,
1520025098.841984,0.043185,0.320883,-0.133340,-0.163618,0.158305,-0.360927,0.040968,-0.315405,-0.948073,-0.013136,0.141592,-0.067003,-10.790705,-42.433571,-54.939705,,,,,,,
1520025098.851995,0.045589,0.318799,-0.136582,-0.206308,0.131360,-0.300954,0.043277,-0.313427,-0.948626,0.036588,0.146816,-0.033537,-10.541184,-42.386761,-55.024216,,,,,,,
1520025098.861979,0.047599,0.316408,-0.139125,-0.232059,0.119370,-0.236385,0.045219,-0.311155,-0.949283,0.034645,0.144544,-0.032880,-10.330817,-42.312706,-55.121033,,,,,,,
1520025098.871953,0.049308,0.314016,-0.140905,-0.228215,0.113954,-0.161678,0.046878,-0.308881,-0.949945,0.076917,0.158796,0.042260,-10.157016,-42.212959,-55.229698,,,,,,,
1520025098.891934,0.052208,0.309911,-0.142331,-0.184853,0.121961,-0.040387,0.049698,-0.304974,-0.951063,0.061477,0.164379,0.083418,-10.016930,-42.103664,-55.338604,,,,,,,
1520025098.881950,0.050836,0.311841,-0.141909,-0.207285,0.125521,-0.089834,0.048363,-0.306812,-0.950541,0.062812,0.166217,0.082895,-10.016930,-42.103664,-55.338604,,,,,,,
1520025098.901914,0.053201,0.308188,-0.142545,-0.165928,0.079722,-0.029472,0.050671,-0.303332,-0.951537,0.014957,0.181018,0.146178,-9.814758,-41.895672,-55.532349,,,,,,,
1520025098.911904,0.053624,0.306698,-0.142925,-0.139954,0.013740,-0.052603,0.051097,-0.301913,-0.951965,-0.005473,0.193957,0.187240,-9.750838,-41.803543,-55.612976,,,,,,,
1520025098.921888,0.053575,0.305447,-0.143834,-0.114347,-0.045259,-0.110919,0.051070,-0.300719,-0.952344,-0.005447,0.192763,0.187620,-9.715318,-41.726151,-55.677280,,,,,,,
1520025098.931873,0.053547,0.304389,-0.145644,-0.090204,-0.058005,-0.202227,0.051061,-0.299710,-0.952663,-0.018194,0.209882,0.279567,-9.694415,-41.668159,-55.724331,,,,,,,
1520025098.941859,0.053911,0.303469,-0.148451,-0.073478,-0.043208,-0.294678,0.051422,-0.298832,-0.952919,-0.009705,0.195103,0.308052,-9.652088,-41.631668,-55.758945,,,,,,,
1520025098.951843,0.054724,0.302550,-0.151966,-0.075547,-0.016344,-0.351180,0.052212,-0.297956,-0.953151,-0.010494,0.194226,0.308284,-9.652088,-41.631668,-55.758945,,,,,,,
1520025098.961826,0.055796,0.301501,-0.155624,-0.089349,0.001634,-0.352456,0.053251,-0.296954,-0.953406,-0.003035,0.069079,0.306525,-9.436966,-41.605904,-55.814972,,,,,,,
1520025098.971815,0.056753,0.300349,-0.158947,-0.097617,-0.005294,-0.311027,0.054183,-0.295854,-0.953695,-0.003966,0.067979,0.306814,-9.436966,-41.605904,-55.814972,,,,,,,
1520025098.981799,0.057494,0.299305,-0.161686,-0.083883,-0.004517,-0.252129,0.054907,-0.294856,-0.953963,-0.004691,0.066981,0.307082,-9.157512,-41.566902,-55.890526,,,,,,,
1520025098.991765,0.058410,0.298564,-0.163795,-0.055288,0.043004,-0.190740,0.055794,-0.294148,-0.954130,-0.027168,0.032231,0.262495,-9.050274,-41.541321,-55.927010,,,,,,,
1520025099.001770,0.059330,0.298058,-0.165378,-0.039196,0.039398,-0.143539,0.056681,-0.293664,-0.954227,-0.028055,0.031747,0.262592,-9.050274,-41.541321,-55.927010,,,,,,,
1520025099.011754,0.060035,0.297580,-0.166761,-0.040409,0.032063,-0.136111,0.057362,-0.293207,-0.954326,-0.021687,0.038370,0.239727,-8.859001,-41.515381,-55.976868,,,,,,,
1520025099.021740,0.061016,0.297225,-0.168371,-0.016435,0.055110,-0.164431,0.058304,-0.292868,-0.954374,0.009491,0.004584,0.160535,-8.786291,-41.504974,-55.996040,,,,,,,
1520025099.031724,0.062076,0.297377,-0.170277,0.042447,0.047611,-0.183617,0.059313,-0.293013,-0.954267,0.008482,0.004729,0.160428,-8.786291,-41.504974,-55.996040,,,,,,,
1520025099.041708,0.063003,0.298285,-0.172113,0.122883,0.038560,-0.161944,0.060181,-0.293882,-0.953945,0.007614,0.005597,0.160107,-8.786291,-41.504974,-55.996040,,,,,,,
1520025099.051695,0.063711,0.300025,-0.173472,0.199370,0.025737,-0.101958,0.060824,-0.295544,-0.953391,0.011808,-0.065296,0.116919,-8.497679,-41.605747,-55.965794,,,,,,,
1520025099.061680,0.063697,0.302277,-0.174011,0.232730,-0.034589,-0.014041,0.060768,-0.297695,-0.952725,0.002358,-0.089970,0.099591,-8.431087,-41.717499,-55.892628,,,,,,,
1520025099.071664,0.063048,0.304472,-0.173625,0.209748,-0.052667,0.071894,0.060108,-0.299790,-0.952110,0.004620,-0.096969,0.107688,-8.425346,-41.847954,-55.795883,,,,,,,
1520025099.081649,0.064548,0.321788,-0.173025,0.172138,0.001210,0.147051,0.061192,-0.316263,-0.946696,0.002376,-0.069937,0.117900,-8.476309,-41.964500,-55.700550,,,,,,,
1520025099.091625,0.064498,0.323389,-0.171006,0.143071,0.078406,0.219205,0.061113,-0.317781,-0.946193,-0.001054,-0.051054,0.083537,-8.476309,-41.964500,-55.700550,,,,,,,
1520025099.101609,0.064879,0.324884,-0.168227,0.129976,0.139725,0.290544,0.061442,-0.319199,-0.945694,-0.001383,-0.049636,0.083038,-8.476309,-41.964500,-55.700550,,,,,,,
,,,,,,,,,,,,,,,,44.565033,-123.273835,71.248907,1.090000,227.812500,1520025098.993415,
1520025099.111604,0.063492,0.327299,-0.164235,0.118359,0.164712,0.340510,0.060081,-0.321487,-0.945006,-0.016380,-0.016175,-0.021348,-8.555795,-43.017937,-54.878723,,,,,,,
1520025099.121572,0.063972,0.328634,-0.160531,0.107260,0.168155,0.363781,0.060507,-0.322750,-0.944548,-0.013495,0.015591,-0.070787,-8.555795,-43.017937,-54.878723,,,,,,,
1520025099.131556,0.064430,0.329733,-0.156673,0.077289,0.172428,0.372855,0.060917,-0.323790,-0.944166,-0.013905,0.016631,-0.071169,-8.555795,-43.017937,-54.878723,,,,,,,
1520025099.141541,0.064892,0.330441,-0.152773,0.035827,0.173351,0.371053,0.061338,-0.324460,-0.943908,0.004168,0.062528,-0.173539,-8.860666,-43.146545,-54.729176,,,,,,,
1520025099.151537,0.065452,0.330773,-0.149028,0.003276,0.178290,0.349157,0.061860,-0.324774,-0.943766,0.005523,0.073813,-0.233205,-8.860666,-43.146545,-54.729176,,,,,,,
1520025099.161521,0.066076,0.330911,-0.145628,-0.008796,0.171448,0.313737,0.062446,-0.324905,-0.943683,0.004937,0.073943,-0.233289,-8.860666,-43.146545,-54.729176,,,,,,,
1520025099.171497,0.066526,0.331192,-0.142636,0.018584,0.127531,0.273612,0.062865,-0.325171,-0.943563,0.006013,0.068930,-0.318415,-9.027267,-43.079681,-54.754616,,,,,,,
1520025099.181474,0.066318,0.331919,-0.140158,0.068416,0.034808,0.227389,0.062652,-0.325858,-0.943341,0.014390,0.057349,-0.319690,-9.027267,-43.079681,-54.754616,,,,,,,
1520025099.191458,0.065285,0.332932,-0.138147,0.091549,-0.060049,0.186020,0.061657,-0.326815,-0.943075,0.015385,0.058306,-0.319956,-9.027267,-43.079681,-54.754616,,,,,,,
1520025099.201452,0.063837,0.333607,-0.136637,0.041514,-0.102224,0.132792,0.060276,-0.327453,-0.942943,-0.041554,-0.013062,-0.229115,-9.246956,-43.098923,-54.702785,,,,,,,
1520025099.211443,0.062738,0.333261,-0.135596,-0.072467,-0.057516,0.086067,0.059248,-0.327127,-0.943121,-0.069349,-0.047019,-0.196008,-9.362422,-43.117081,-54.668827,,,,,,,
1520025099.221427,0.062609,0.331566,-0.134669,-0.209571,0.041727,0.079564,0.059161,-0.325524,-0.943681,-0.069262,-0.048621,-0.195449,-9.362422,-43.117081,-54.668827,,,,,,,
1520025099.231415,0.063023,0.328411,-0.133317,-0.361460,0.096978,0.120699,0.059615,-0.322539,-0.944677,-0.056990,-0.056291,-0.209071,-9.468780,-42.982967,-54.756054,,,,,,,
1520025099.241405,0.063705,0.323837,-0.131209,-0.503240,0.149411,0.188667,0.060353,-0.318206,-0.946098,0.030696,-0.013703,-0.298775,-9.468363,-42.795700,-54.902615,,,,,,,
1520025099.251389,0.064394,0.318381,-0.128244,-0.576038,0.162898,0.265248,0.061116,-0.313029,-0.947775,0.029934,-0.018880,-0.297098,-9.466301,-42.521500,-55.115601,,,,,,,
1520025099.261382,0.064882,0.312912,-0.124607,-0.558029,0.161553,0.323152,0.061688,-0.307831,-0.949439,0.077671,0.045135,-0.335992,-9.480702,-42.187454,-55.369247,,,,,,,
1520025099.271365,0.064957,0.308377,-0.120686,-0.443608,0.109141,0.347475,0.061849,-0.303512,-0.950818,0.099299,0.193024,-0.351153,-9.521093,-41.842796,-55.623260,,,,,,,
1520025099.281349,0.064342,0.305451,-0.117019,-0.267513,0.031849,0.319523,0.061321,-0.300723,-0.951738,0.099827,0.190234,-0.350233,-9.593180,-41.544289,-55.834232,,,,,,,
1520025099.291336,0.063654,0.304346,-0.114116,-0.082071,0.019828,0.250279,0.060688,-0.299669,-0.952111,0.088116,0.243318,-0.306480,-9.593180,-41.544289,-55.834232,,,,,,,
1520025099.301320,0.063523,0.304915,-0.112204,0.085616,0.052105,0.164811,0.060552,-0.300212,-0.951949,0.036600,0.277492,-0.202867,-9.803245,-41.238674,-56.023987,,,,,,,
1520025099.311304,0.063892,0.306802,-0.111187,0.211564,0.072748,0.091376,0.060867,-0.302012,-0.951359,0.036286,0.279292,-0.203457,-9.855018,-41.245758,-56.009686,,,,,,,
1520025099.321291,0.064657,0.309616,-0.110908,0.297902,0.089190,0.030025,0.061540,-0.304693,-0.950460,0.023528,0.260519,-0.164362,-9.862164,-41.337013,-55.941109,,,,,,,
1520025099.331255,0.065741,0.312900,-0.111187,0.336039,0.103579,-0.015124,0.062503,-0.307819,-0.949390,0.048581,0.192661,-0.095990,-9.833134,-41.488594,-55.833900,,,,,,,
1520025099.341239,0.066983,0.316110,-0.111713,0.315041,0.108646,-0.029351,0.063617,-0.310871,-0.948321,0.047467,0.195713,-0.097059,-9.833134,-41.488594,-55.833900,,,,,,,
1520025099.351245,0.068102,0.318646,-0.111956,0.230273,0.102496,0.006455,0.064624,-0.313281,-0.947459,0.060986,0.099200,-0.056493,-9.703308,-41.855659,-55.582088,,,,,,,
1520025099.371215,0.067565,0.318931,-0.109461,-0.167114,-0.070251,0.191001,0.064109,-0.313552,-0.947405,0.075463,0.086913,-0.063567,-9.642889,-41.997608,-55.485439,,,,,,,
1520025099.361231,0.068584,0.319851,-0.111311,0.071048,0.046935,0.094159,0.065054,-0.314425,-0.947051,0.074518,0.087786,-0.063920,-9.642889,-41.997608,-55.485439,,,,,,,
1520025099.381199,0.065469,0.315574,-0.106632,-0.413268,-0.135806,0.262210,0.062192,-0.310363,-0.948582,0.102344,0.115905,-0.046932,-9.729376,-41.981407,-55.482597,,,,,,,
1520025099.391185,0.062633,0.310299,-0.103147,-0.583373,-0.190860,0.308132,0.059603,-0.305343,-0.950375,0.116926,0.176254,-0.021793,-9.899723,-41.761299,-55.618412,,,,,,,
1520025099.401169,0.059310,0.304245,-0.099205,-0.632086,-0.216989,0.349870,0.056553,-0.299573,-0.952396,0.087200,0.194623,0.003940,-10.121547,-41.426361,-55.828571,,,,,,,
1520025099.411146,0.055990,0.298504,-0.094835,-0.580845,-0.193998,0.395616,0.053486,-0.294090,-0.954280,0.056835,0.214729,0.034297,-10.380200,-41.040825,-56.065327,,,,,,,
1520025099.421140,0.053036,0.293654,-0.090131,-0.483626,-0.138133,0.430514,0.050742,-0.289452,-0.955847,0.037195,0.235069,0.068731,-10.650517,-40.664993,-56.288036,,,,,,,
1520025099.431124,0.051169,0.289850,-0.085463,-0.377041,-0.024434,0.423039,0.049013,-0.285809,-0.957032,0.038924,0.231427,0.069917,-10.650517,-40.664993,-56.288036,,,,,,,
1520025099.441085,0.050195,0.287121,-0.081286,-0.264270,0.029320,0.370763,0.048120,-0.283192,-0.957855,0.004615,0.247670,0.090469,-11.112105,-40.057579,-56.633293,,,,,,,
1520025099.451095,0.049428,0.285414,-0.078025,-0.162461,0.005126,0.279746,0.047409,-0.281555,-0.958373,-0.036347,0.250961,0.099425,-11.254209,-39.848373,-56.752697,,,,,,,
1520025099.461079,0.048379,0.284456,-0.076008,-0.087689,-0.072588,0.156149,0.046416,-0.280635,-0.958691,-0.043670,0.241512,0.116803,-11.366342,-39.708336,-56.828449,,,,,,,
1520025099.471043,0.046769,0.284078,-0.075444,-0.027538,-0.163248,0.018403,0.044878,-0.280272,-0.958871,-0.039965,0.219680,0.157144,-11.468620,-39.627010,-56.864655,,,,,,,
1520025099.481050,0.044802,0.284053,-0.076186,0.010922,-0.236734,-0.098366,0.042992,-0.280249,-0.958964,-0.036171,0.189429,0.201487,-11.571846,-39.598038,-56.863926,,,,,,,
1520025099.491034,0.042556,0.284398,-0.077798,0.051657,-0.274620,-0.168101,0.040834,-0.280580,-0.958962,-0.034014,0.189760,0.201485,-11.571846,-39.598038,-56.863926,,,,,,,
1520025099.501011,0.040317,0.285086,-0.079684,0.083756,-0.277826,-0.177135,0.038679,-0.281240,-0.958858,-0.019392,0.106725,0.282207,-11.759924,-39.648125,-56.790394,,,,,,,
1520025099.520989,0.035667,0.287002,-0.082349,0.101100,-0.244801,-0.085049,0.034201,-0.283078,-0.958487,-0.002432,0.078672,0.310950,-11.846436,-39.712395,-56.727470,,,,,,,
1520025099.511005,0.037961,0.286017,-0.081286,0.103207,-0.282590,-0.138408,0.036410,-0.282133,-0.958684,-0.004641,0.077726,0.311147,-11.846436,-39.712395,-56.727470,,,,,,,
1520025099.530949,0.034004,0.287924,-0.082824,0.091497,-0.159262,-0.028528,0.032598,-0.283963,-0.958281,0.009349,0.053296,0.335890,-12.053722,-39.856052,-56.582874,,,,,,,
1520025099.540960,0.032791,0.288832,-0.082813,0.091772,-0.114202,0.012090,0.031427,-0.284833,-0.958062,0.016593,0.044874,0.306954,-12.138542,-39.914181,-56.523731,,,,,,,
1520025099.550944,0.031520,0.289865,-0.082570,0.107388,-0.124548,0.029410,0.030200,-0.285823,-0.957806,0.035535,0.044628,0.274380,-12.208529,-39.964943,-56.472775,,,,,,,
1520025099.560917,0.029998,0.291217,-0.082319,0.144672,-0.152055,0.026818,0.028731,-0.287118,-0.957464,0.061052,0.049477,0.251135,-12.208529,-39.964943,-56.472775,,,,,,,
1520025099.570915,0.028120,0.293023,-0.082249,0.192946,-0.198850,0.006254,0.026918,-0.288847,-0.956997,0.073393,0.046644,0.242733,-12.380017,-40.091789,-56.345383,,,,,,,
1520025099.580899,0.026128,0.295283,-0.082392,0.236915,-0.195763,-0.011088,0.024994,-0.291011,-0.956393,0.081100,0.040645,0.253833,-12.489390,-40.191818,-56.249901,,,,,,,
1520025099.590877,0.024616,0.297922,-0.082561,0.273008,-0.144686,-0.006078,0.023529,-0.293534,-0.955659,0.086273,0.019272,0.257234,-12.489390,-40.191818,-56.249901,,,,,,,
1520025099.600870,0.023259,0.300699,-0.082453,0.275592,-0.131561,0.024920,0.022213,-0.296188,-0.954871,0.077579,-0.000580,0.244727,-12.684395,-40.469261,-56.006817,,,,,,,
1520025099.610854,0.021887,0.303233,-0.082055,0.242137,-0.121807,0.048872,0.020887,-0.298607,-0.954148,0.067523,-0.010017,0.224213,-12.765389,-40.622307,-55.877472,,,,,,,
1520025099.620840,0.020733,0.305358,-0.081630,0.201871,-0.096564,0.040742,0.019772,-0.300634,-0.953535,0.081424,-0.013041,0.194715,-12.765389,-40.622307,-55.877472,,,,,,,
1520025099.630815,0.019659,0.306929,-0.081418,0.139555,-0.104457,0.017224,0.018739,-0.302133,-0.953082,0.076628,-0.027075,0.156649,-12.928734,-40.869675,-55.659107,,,,,,,
1520025099.640799,0.018582,0.307625,-0.081349,0.042909,-0.102720,0.008046,0.017708,-0.302796,-0.952891,0.078117,-0.046630,0.122569,-12.928734,-40.869675,-55.659107,,,,,,,
1520025099.650796,0.017879,0.307237,-0.081087,-0.065012,-0.045443,0.031836,0.017041,-0.302426,-0.953021,0.080280,-0.054798,0.079165,-13.056427,-40.991356,-55.539692,,,,,,,
1520025099.660754,0.026723,0.312271,-0.083289,-0.133521,0.013007,0.054192,0.025427,-0.307220,-0.951299,0.070673,-0.049973,0.015172,-13.100976,-40.966373,-55.547630,,,,,,,
1520025099.670738,0.026939,0.310959,-0.082509,-0.127570,0.056796,0.076781,0.025644,-0.305972,-0.951695,0.064872,-0.050244,-0.053066,-12.565847,-41.273735,-55.443634,,,,,,,
1520025099.680750,0.027513,0.310223,-0.081516,-0.053482,0.095446,0.097370,0.026196,-0.305271,-0.951905,0.051273,-0.045299,-0.107970,-12.565847,-41.273735,-55.443634,,,,,,,
1520025099.690728,0.028303,0.310561,-0.080455,0.061336,0.118106,0.102655,0.026946,-0.305593,-0.951781,0.038514,-0.039790,-0.149843,-12.559106,-41.137115,-55.546600,,,,,,,
1520025099.700712,0.029376,0.312057,-0.079496,0.174343,0.141622,0.091913,0.027953,-0.307017,-0.951293,0.031129,-0.040059,-0.188569,-12.539117,-41.141525,-55.547852,,,,,,,
1520025099.710706,0.030565,0.314465,-0.078819,0.258940,0.138332,0.064617,0.029061,-0.309308,-0.950518,0.024528,-0.043689,-0.219328,-12.539117,-41.141525,-55.547852,,,,,,,
1520025099.730673,0.032846,0.320311,-0.078104,0.281799,0.124277,0.038335,0.031170,-0.314862,-0.948626,0.031605,-0.055439,-0.253370,-12.454645,-41.334610,-55.423378,,,,,,,
