sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.3733;2.4742;9.6814;0.2874;1.7791;9.6396;-0.0607;0.6425;0.1524;-0.0111;-0.0065;-0.0103;557.0;129.75;9.75;-57.06;278.23;-10.02;-1.78;8.0;1002.24;62.416;44.567577;-123.2747;54.86;NaN;;35.53;6.068;178.7;12 / 21;258519;2018-03-07 17:35:34:976
0.3326;2.1846;9.2076;0.2972;2.0434;9.5868;-0.0107;0.2884;0.1486;-0.0235;-0.003;-0.0115;556.0;129.98;10.54;-57.91;279.43;-12.12;-1.77;8.0;1002.23;62.416;44.567577;-123.2747;55.04;NaN;;35.06;6.068;178.8;12 / 21;259020;2018-03-07 17:35:35:477
0.3087;2.0339;9.5952;0.2487;1.9365;9.6103;0.1762;0.0409;0.1031;-0.0243;0.0137;-0.0162;544.0;129.71;10.71;-58.29;279.34;-11.53;-1.59;8.0;1002.22;62.416;44.567577;-123.2747;55.04;NaN;;35.06;6.068;178.8;12 / 21;259519;2018-03-07 17:35:35:976
0.0981;1.7755;9.533;0.2126;1.8964;9.6192;-0.1043;0.0865;0.0154;-0.0304;0.0016;-0.007;542.0;131.1;11.16;-58.12;279.26;-11.34;-1.38;8.0;1002.2;62.416;44.567577;-123.2747;55.15;NaN;;37.55;6.068;179.7;12 / 21;260019;2018-03-07 17:35:36:476
0.8303;1.7204;8.607;0.1788;1.7602;9.6457;-0.1361;0.1381;-0.2758;-0.0376;0.0177;-0.0078;544.0;130.64;11.5;-58.46;278.95;-10.34;-1.06;8.0;1002.21;62.416;44.567577;-123.2747;55.15;NaN;;37.55;6.068;179.7;12 / 21;260520;2018-03-07 17:35:36:977
0.2034;2.199;6.8722;0.134;1.5907;9.6758;0.0168;-0.2092;0.065;-0.03;-0.01;-0.0015;547.0;131.06;11.97;-58.78;279.23;-9.71;-0.87;8.0;1002.25;62.416;44.567577;-123.2747;55.23;NaN;;39.13;6.068;179.9;12 / 21;261019;2018-03-07 17:35:37:476
-0.481;1.6534;9.8034;0.0738;1.4771;9.6945;-0.1191;-0.0867;0.4887;-0.0019;-0.0041;0.0119;545.0;132.04;12.43;-59.15;278.86;-8.72;-0.46;8.0;1002.28;62.416;44.567577;-123.2747;55.23;NaN;;39.13;6.068;179.9;12 / 21;261519;2018-03-07 17:35:37:976
-0.0168;1.797;9.9063;0.0567;1.4247;9.7024;-0.2762;0.0295;-0.022;-7.0E-4;-0.0061;0.0148;541.0;131.29;11.69;-59.78;278.83;-8.31;-0.39;8.0;1002.31;62.416;44.567577;-123.2747;55.16;NaN;;40.86;6.068;180.0;12 / 21;262021;2018-03-07 17:35:38:478
-0.079;1.2156;10.0188;-0.0236;1.3892;9.7077;0.0161;-0.1307;0.2937;-0.0268;-0.0075;0.019;539.0;130.86;12.91;-60.04;279.38;-8.31;0.19;8.0;1002.37;62.416;44.567577;-123.2747;55.16;NaN;;40.86;6.068;180.0;12 / 21;262520;2018-03-07 17:35:38:977
0.079;1.1222;10.0642;0.0074;1.3414;9.7145;0.0238;-0.0946;0.2584;-0.0034;0.0035;0.0011;538.0;131.48;13.04;-60.07;279.24;-8.06;0.08;8.0;1002.39;62.416;44.567577;-123.2747;54.52;NaN;;41.44;6.068;179.1;12 / 21;263019;2018-03-07 17:35:39:476
0.1866;0.8949;9.8082;0.0104;1.2811;9.7226;-0.0248;-0.3908;0.3206;0.0015;-0.002;-0.0038;546.0;131.23;12.45;-59.56;278.6;-7.62;-0.12;8.0;1002.44;62.416;44.567577;-123.2747;54.52;NaN;;41.44;6.068;179.1;12 / 21;263520;2018-03-07 17:35:39:977
0.1531;0.8566;9.6383;0.0727;1.0705;9.7478;0.0698;-0.3547;-0.005;0.0015;-0.0036;-0.0072;553.0;131.29;13.08;-60.19;278.66;-6.85;-0.27;8.0;1002.5;62.416;44.567577;-123.2747;54.47;NaN;;42.34;6.068;179.2;12 / 21;264019;2018-03-07 17:35:40:476
-0.256;0.5815;10.0977;0.0638;0.8802;9.7669;-0.1116;-0.3939;0.2109;0.0146;-0.0065;-0.0042;552.0;132.47;11.82;-57.0;277.62;-5.92;-0.39;8.0;1002.55;62.416;44.567577;-123.2747;54.47;NaN;;42.34;6.068;179.2;12 / 21;264520;2018-03-07 17:35:40:977
0.1125;0.1723;9.4684;0.1105;0.839;9.7701;-0.0067;-0.5041;-0.196;0.0068;-0.0287;0.0023;560.0;132.66;12.64;-57.44;277.12;-4.85;-0.48;8.0;1002.62;62.416;44.567577;-123.2747;53.91;NaN;;41.87;6.068;179.2;12 / 21;265020;2018-03-07 17:35:41:477
0.1125;0.2895;10.191;0.1356;0.7375;9.7779;0.0389;-0.3444;0.3698;-0.0038;0.0188;-0.0066;569.0;131.25;13.01;-59.9;277.52;-4.41;-0.91;8.0;1002.66;62.416;44.567577;-123.2747;53.91;NaN;;41.87;6.068;179.2;12 / 21;265520;2018-03-07 17:35:41:977
0.2153;-0.1651;10.1192;0.095;0.6616;9.7838;0.0567;-0.7064;0.3608;9.0E-4;0.0098;-0.007;571.0;131.02;12.98;-59.98;277.44;-4.13;-0.63;8.0;1002.71;62.416;44.567577;-123.2747;53.5;NaN;;40.21;6.068;179.8;12 / 21;266019;2018-03-07 17:35:42:476
0.3852;-0.0622;10.4686;0.1204;0.6274;9.7858;0.0666;-0.6087;0.2406;0.007;-0.0051;-0.0148;571.0;131.68;12.95;-59.57;277.22;-3.75;-0.66;8.0;1002.75;62.416;44.567577;-123.2747;53.5;NaN;;40.21;6.068;179.8;12 / 21;266520;2018-03-07 17:35:42:977
0.4857;0.1077;9.7747;0.1743;0.6332;9.7846;0.065;-0.3707;-0.0466;0.0093;-0.0033;-0.017;567.0;131.53;12.7;-60.12;277.15;-3.65;-0.89;8.0;1002.79;62.416;44.567577;-123.2747;52.77;NaN;;37.22;6.068;180.3;12 / 21;267019;2018-03-07 17:35:43:476
0.2943;-0.1077;10.337;0.1864;0.6042;9.7862;0.0443;-0.6222;0.0467;0.0089;-6.0E-4;-0.0178;566.0;131.85;12.44;-60.13;276.68;-3.61;-1.08;8.0;1002.84;62.416;44.567577;-123.2747;52.77;NaN;;37.22;6.068;180.3;12 / 21;267520;2018-03-07 17:35:43:977
0.0335;-0.1579;10.1192;0.1539;0.5194;9.7917;-0.1622;-0.7138;0.3511;0.0113;0.0057;-0.0113;565.0;131.52;12.14;-59.53;276.48;-3.11;-1.0;8.0;1002.87;62.416;44.567577;-123.2747;52.37;NaN;;33.34;6.068;181.2;12 / 21;268020;2018-03-07 17:35:44:477
0.1507;-0.5599;10.124;0.1306;0.4731;9.7944;-0.1609;-0.9393;0.1811;0.0148;0.0025;-0.006;566.0;132.11;11.38;-57.95;275.89;-2.77;-0.76;8.0;1002.91;62.416;44.567577;-123.2747;52.37;NaN;;33.34;6.068;181.2;12 / 21;268520;2018-03-07 17:35:44:977
-0.0526;0.0431;10.5691;0.0881;0.379;9.7989;-0.0761;-0.4711;0.2439;0.0013;-0.0045;0.0152;567.0;131.8;11.32;-58.18;275.71;-2.29;-0.53;8.0;1002.94;62.416;44.567577;-123.2747;52.15;NaN;;28.76;6.068;181.9;12 / 21;269020;2018-03-07 17:35:45:477
-0.0694;-0.2776;10.4088;0.0534;0.3641;9.7997;-0.0979;-0.498;-0.0245;-0.0048;0.0;0.0123;567.0;131.72;11.22;-57.95;275.68;-2.19;-0.36;8.0;1002.97;62.416;44.567577;-123.2747;52.15;NaN;;28.76;6.068;181.9;12 / 21;269520;2018-03-07 17:35:45:977
-0.0024;-0.1292;10.1097;0.016;0.19;9.8048;-0.1095;-0.5115;-0.18;0.0058;-2.0E-4;0.0115;566.0;131.72;10.84;-57.58;275.27;-1.18;-0.09;8.0;1002.98;62.416;44.567577;-123.2747;51.84;NaN;;23.22;6.068;181.4;12 / 21;270019;2018-03-07 17:35:46:476
0.0168;-0.2249;9.9063;0.0015;0.1566;9.8054;-0.0798;-0.3878;-0.0934;0.0074;-0.0026;0.0076;566.0;131.74;11.45;-59.62;275.19;-0.94;-0.01;8.0;1003.0;62.416;44.567577;-123.2747;51.84;NaN;;23.22;6.068;181.4;12 / 21;270520;2018-03-07 17:35:46:977
-0.0287;0.6485;9.9661;0.0076;0.1841;9.8049;0.0233;0.7102;-0.2593;0.0211;0.0025;0.0052;566.0;131.43;11.36;-59.47;275.28;-1.08;-0.04;8.0;1003.0;62.416;44.567577;-123.2747;51.83;NaN;;17.68;6.068;181.1;12 / 21;271020;2018-03-07 17:35:47:477
0.0263;1.5793;9.9159;0.0047;0.67;9.7837;0.0677;0.7986;-0.225;0.0013;0.0039;0.0048;564.0;131.26;10.89;-58.99;276.53;-3.92;-0.03;8.0;1003.01;62.416;44.567577;-123.2747;51.83;NaN;;17.68;6.068;181.1;12 / 21;271519;2018-03-07 17:35:47:976
0.0335;1.6582;9.7388;0.0104;1.2453;9.7273;0.0485;0.2407;0.0199;-9.0E-4;-0.0057;0.006;563.0;132.17;10.67;-59.36;277.79;-6.94;0.0;8.0;1003.02;62.416;44.567577;-123.2747;51.98;NaN;;13.18;6.068;180.1;12 / 21;272019;2018-03-07 17:35:48:476
0.0239;1.5649;9.6503;4.0E-4;1.4153;9.704;0.0259;0.0957;-0.2089;-0.0036;0.0051;0.0052;563.0;131.69;11.11;-59.84;278.33;-8.09;-0.03;8.0;1003.02;62.416;44.567577;-123.2747;51.98;NaN;;13.18;6.068;180.1;12 / 21;272519;2018-03-07 17:35:48:976
0.0024;0.7729;9.6431;-0.0167;1.4154;9.704;0.0017;-0.4287;0.2052;-0.0034;0.0086;0.0068;563.0;131.63;11.28;-59.19;278.38;-8.3;0.1;8.0;1003.02;62.416;44.567577;-123.2747;51.56;NaN;;13.43;6.068;180.4;12 / 21;273019;2018-03-07 17:35:49:476
0.0072;0.5886;10.0355;-0.0641;1.0365;9.7515;0.0244;-0.482;0.0783;0.0046;0.0045;0.004;562.0;131.51;11.08;-59.27;277.79;-6.8;0.36;8.0;1003.03;62.416;44.567577;-123.2747;51.56;NaN;;13.43;6.068;180.4;12 / 21;273520;2018-03-07 17:35:49:977
-0.0909;-0.4738;9.8608;-0.0941;0.8235;9.7716;-0.0417;-1.2335;0.0241;-0.0032;0.0078;0.0076;561.0;131.89;10.44;-59.58;276.56;-4.82;0.55;8.0;1003.04;62.416;44.567577;-123.2747;51.56;NaN;;12.71;6.068;180.1;12 / 21;274020;2018-03-07 17:35:50:477
-0.146;-0.4379;10.1671;-0.0998;0.348;9.8;-0.0171;-0.8597;0.0704;-0.0013;0.0067;0.0021;561.0;131.36;10.6;-59.54;276.32;-3.35;0.56;8.0;1003.06;62.416;44.567577;-123.2747;51.56;NaN;;12.71;6.068;180.1;12 / 21;274519;2018-03-07 17:35:50:976
-0.0909;-0.0838;10.1504;-0.1224;-0.0304;9.8058;-0.0185;-0.0708;0.093;0.0011;4.0E-4;5.0E-4;560.0;132.15;10.77;-59.18;274.77;0.05;0.68;8.0;1003.07;62.416;44.567577;-123.2747;51.6;NaN;;8.46;6.068;180.2;12 / 21;275020;2018-03-07 17:35:51:477
-0.1172;0.481;10.0786;-0.1127;0.083;9.8057;0.0262;0.3687;-0.1171;-0.0025;-0.0038;-0.0038;559.0;132.23;10.57;-59.34;274.44;-0.18;0.69;8.0;1003.06;62.416;44.567577;-123.2747;51.6;NaN;;8.46;6.068;180.2;12 / 21;275520;2018-03-07 17:35:51:977
-0.0574;1.2156;9.7484;-0.1183;0.3311;9.8003;0.0188;1.0262;-0.3902;5.0E-4;0.0012;9.0E-4;558.0;132.55;10.45;-59.81;275.22;-1.93;0.69;8.0;1003.04;62.416;44.567577;-123.2747;51.79;NaN;;2.09;6.068;179.5;12 / 21;276020;2018-03-07 17:35:52:477
-0.1053;1.5338;9.7531;-0.115;0.7648;9.7761;0.006;0.7179;-0.1426;-0.0021;0.001;5.0E-4;558.0;132.26;10.71;-59.58;276.32;-3.32;0.67;8.0;1003.04;62.416;44.567577;-123.2747;51.79;NaN;;2.09;6.068;179.5;12 / 21;276520;2018-03-07 17:35:52:977
-0.1172;1.5027;9.7555;-0.1091;1.1796;9.7348;-0.0115;0.2741;-0.0417;7.0E-4;0.001;1.0E-4;558.0;132.26;10.57;-59.25;277.89;-6.91;0.64;8.0;1003.04;62.416;44.567577;-123.2747;51.79;NaN;;2.09;6.068;179.5;12 / 21;277019;2018-03-07 17:35:53:476
-0.1077;1.4477;9.8082;-0.1068;1.3504;9.7126;-0.0044;0.0971;-0.0018;-1.0E-4;0.0;-5.0E-4;558.0;132.14;10.84;-59.2;278.32;-7.91;0.63;8.0;1003.05;62.416;44.567577;-123.2747;51.79;NaN;;2.09;6.068;179.5;12 / 21;277520;2018-03-07 17:35:53:977
-0.1077;1.4644;9.8082;-0.104;1.4225;9.7024;-0.0017;0.0294;-0.0069;-7.0E-4;-4.0E-4;1.0E-4;558.0;131.79;10.03;-59.4;278.06;-8.29;0.62;8.0;1003.03;62.416;44.567577;-123.2747;51.79;NaN;;2.09;6.068;179.5;12 / 21;278019;2018-03-07 17:35:54:476
-0.1077;1.4764;9.8106;-0.1029;1.4402;9.6998;-4.0E-4;0.0188;-0.0023;-1.0E-4;4.0E-4;-3.0E-4;558.0;132.13;10.26;-58.71;278.12;-8.43;0.61;8.0;1003.05;62.416;44.567577;-123.2747;51.79;NaN;;2.09;6.068;179.5;12 / 21;278519;2018-03-07 17:35:54:976
-0.0909;1.876;9.7292;-0.1047;1.496;9.6913;-0.0105;0.2117;0.0154;0.005;-0.001;-3.0E-4;557.0;131.65;10.03;-58.16;278.21;-8.77;0.62;8.0;1003.04;62.416;44.567577;-123.2747;51.86;NaN;;0.0;6.068;;12 / 21;279020;2018-03-07 17:35:55:477
-0.1053;1.8808;9.7675;-0.1012;1.752;9.6483;-5.0E-4;0.1701;-0.0046;3.0E-4;0.0016;0.0011;557.0;131.09;10.78;-57.73;279.07;-9.67;0.59;8.0;1003.03;62.416;44.567577;-123.2747;51.86;NaN;;0.0;6.068;;12 / 21;279520;2018-03-07 17:35:55:977
-0.1149;2.2349;9.7077;-0.1006;1.8631;9.6275;-0.0116;0.141;-0.0378;0.004;0.0018;-0.0017;557.0;131.19;9.89;-58.9;279.27;-10.95;0.6;8.0;1003.03;62.416;44.567577;-123.2747;51.86;NaN;;0.0;6.068;;12 / 21;280020;2018-03-07 17:35:56:477
0.0;2.8475;9.5641;-0.0882;2.201;9.5561;0.0382;0.5793;-0.0727;0.0036;-0.0014;-0.0068;555.0;131.84;9.89;-58.77;279.7;-12.14;0.57;8.0;1003.03;62.416;44.567577;-123.2747;51.86;NaN;;0.0;6.068;;12 / 21;280520;2018-03-07 17:35:56:977
0.0479;2.9791;9.5402;-0.0454;2.7339;9.4178;0.0247;0.2116;0.0421;9.0E-4;0.0025;-0.0231;555.0;131.57;9.89;-58.94;281.13;-15.86;0.27;8.0;1003.02;62.416;44.567577;-123.2747;51.86;NaN;;0.0;6.068;;12 / 21;281019;2018-03-07 17:35:57:476
0.0502;3.2806;9.6479;-0.0455;3.0315;9.3262;0.0488;0.2312;-0.0556;0.0107;2.0E-4;-0.0347;550.0;131.5;10.04;-59.31;281.9;-17.55;0.31;8.0;1003.01;62.416;44.567577;-123.2747;51.86;NaN;;0.0;6.068;;12 / 21;281520;2018-03-07 17:35:57:977
-0.146;3.3691;9.32;-0.0993;3.1329;9.2922;-0.2142;0.1035;-0.1006;0.0215;0.0045;-0.027;545.0;132.14;10.02;-57.52;282.22;-18.63;0.61;8.0;1002.99;62.416;44.567577;-123.2747;52.62;NaN;;7.38;6.068;182.1;12 / 21;282020;2018-03-07 17:35:58:477
-0.28;3.2518;9.6933;-0.1164;3.2142;9.2642;-0.246;0.0112;0.0567;0.019;-0.0022;-0.0015;543.0;132.95;10.49;-57.7;282.67;-18.93;0.7;8.0;1002.99;62.416;44.567577;-123.2747;52.62;NaN;;7.38;6.068;182.1;12 / 21;282520;2018-03-07 17:35:58:977
-0.1651;3.6036;8.5759;-0.0418;3.2983;9.2353;-0.0202;-0.0798;0.1372;0.0402;0.0016;0.0111;544.0;132.32;9.93;-58.57;282.61;-19.65;0.26;8.0;1002.99;62.416;44.567577;-123.2747;52.67;NaN;;13.46;6.068;183.0;12 / 21;283019;2018-03-07 17:35:59:476
-0.2082;3.1083;9.198;0.0695;3.3325;9.2228;0.0301;-0.1487;-0.2001;-0.0186;-0.0043;0.0229;551.0;132.03;9.16;-57.61;281.88;-19.88;-0.21;8.0;1002.99;62.416;44.567577;-123.2747;52.67;NaN;;13.46;6.068;183.0;12 / 21;283520;2018-03-07 17:35:59:977
0.2369;2.7829;9.1693;0.1641;3.1661;9.28;0.0598;-0.3298;-0.2026;-0.0178;-0.0016;0.0135;545.0;131.25;9.88;-57.32;281.7;-19.06;-0.98;8.0;1002.97;62.416;44.567577;-123.2747;52.6;NaN;;18.94;6.068;181.7;12 / 21;284019;2018-03-07 17:36:00:476
0.2106;2.479;9.0401;0.1966;3.0432;9.3204;0.2931;-0.1993;-0.3932;-0.0551;0.0049;0.006;556.0;132.54;9.59;-55.7;281.1;-18.41;-1.16;8.0;1002.96;62.416;44.567577;-123.2747;52.6;NaN;;18.94;6.068;181.7;12 / 21;284519;2018-03-07 17:36:00:976
0.012;2.9336;10.0738;0.1298;3.0352;9.3242;0.1768;0.0043;-1.3233;-0.0492;0.0283;0.0011;559.0;131.62;8.98;-55.06;280.67;-18.03;-0.8;8.0;1002.96;62.416;44.567577;-123.2747;52.11;NaN;;23.69;6.068;181.3;12 / 21;285020;2018-03-07 17:36:01:477
-0.2536;3.1178;9.4182;-0.0894;2.864;9.3787;-0.1413;-0.1577;-0.3605;0.0221;0.0699;-0.0097;555.0;131.53;10.72;-58.05;281.25;-16.91;-0.09;8.0;1002.98;62.416;44.567577;-123.2747;52.11;NaN;;23.69;6.068;181.3;12 / 21;285519;2018-03-07 17:36:01:976
-0.5145;2.9097;9.5928;-0.225;2.8543;9.3794;-0.114;-0.3424;0.5017;0.0321;0.0369;-0.0011;547.0;131.67;10.23;-58.52;281.86;-16.86;1.17;8.0;1002.97;62.416;44.567577;-123.2747;51.81;NaN;;27.18;6.068;182.1;12 / 21;286019;2018-03-07 17:36:02:476
-0.4164;2.6249;9.9422;-0.3025;2.9207;9.3567;-0.2308;-0.2407;0.3537;0.008;0.0045;0.0184;540.0;132.91;9.79;-58.25;282.07;-17.37;1.73;8.0;1002.97;62.416;44.567577;-123.2747;51.81;NaN;;27.18;6.068;182.1;12 / 21;286519;2018-03-07 17:36:02:976
-0.1436;2.7637;9.679;-0.2881;2.8919;9.3661;-0.0104;-0.3115;-0.0864;-0.0121;0.0208;0.0162;542.0;131.47;10.37;-58.19;282.22;-17.34;1.7;8.0;1002.97;62.416;44.567577;-123.2747;51.52;NaN;;32.08;6.068;181.5;12 / 21;287019;2018-03-07 17:36:03:476
-1.1653;2.4574;10.1671;-0.3895;2.7953;9.3918;-0.3706;-0.5127;0.4469;-0.0205;0.0279;0.0192;545.0;132.3;9.4;-57.27;281.51;-16.7;2.15;8.0;1002.98;62.416;44.567577;-123.2747;51.52;NaN;;32.08;6.068;181.5;12 / 21;287519;2018-03-07 17:36:03:976
-0.5791;2.1033;9.1693;-0.3919;2.7335;9.4098;-0.2463;-0.6067;0.2776;0.0117;-0.0102;0.0272;548.0;132.37;10.19;-57.65;281.9;-16.19;2.39;8.0;1002.97;62.416;44.567577;-123.2747;51.22;NaN;;35.64;6.068;179.5;12 / 21;288020;2018-03-07 17:36:04:477
-0.6269;2.1559;9.7579;-0.3854;2.6318;9.439;-0.1819;-0.5491;0.1014;-0.0113;-0.0043;0.0276;551.0;132.09;10.47;-57.79;281.72;-15.77;2.39;8.0;1002.97;62.416;44.567577;-123.2747;51.22;NaN;;35.64;6.068;179.5;12 / 21;288519;2018-03-07 17:36:04:976
-0.7178;1.9382;10.0235;-0.3816;2.5556;9.4601;-0.2864;-0.4496;0.3832;0.0032;-0.0039;0.017;545.0;131.75;11.01;-57.89;281.86;-15.15;2.37;8.0;1002.96;62.416;44.567577;-123.2747;51.48;NaN;;37.98;6.068;177.5;12 / 21;289020;2018-03-07 17:36:05:477
-0.4044;2.2708;9.6598;-0.2952;2.5434;9.4665;0.1185;-0.4716;-0.4196;-0.0078;-0.0128;0.0152;536.0;131.85;10.02;-58.15;281.31;-15.11;2.0;8.0;1002.97;62.416;44.567577;-123.2747;51.48;NaN;;37.98;6.068;177.5;12 / 21;289520;2018-03-07 17:36:05:977
-0.3637;2.2229;9.588;-0.2338;2.4861;9.4834;0.0273;-0.0931;-0.0094;5.0E-4;-0.0134;0.0115;464.0;131.23;10.98;-58.39;281.47;-14.73;1.5;8.0;1002.96;62.416;44.567577;-123.2747;51.68;NaN;;39.89;6.068;177.0;12 / 21;290020;2018-03-07 17:36:06:477
-0.2225;2.3426;9.9063;-0.1927;2.4324;9.4983;0.351;-0.2145;0.0439;0.0091;-0.0165;7.0E-4;442.0;130.57;10.77;-58.33;281.27;-14.42;1.3;8.0;1002.96;62.416;44.567577;-123.2747;51.68;NaN;;39.89;6.068;177.0;12 / 21;290520;2018-03-07 17:36:06:977
0.1268;1.9238;9.9541;-0.1192;2.3684;9.5156;0.0579;-0.36;0.3239;0.0184;-0.0136;-0.0074;472.0;130.58;10.94;-58.13;281.08;-14.31;0.87;8.0;1002.97;62.416;44.567577;-123.2747;51.72;NaN;;41.9;6.068;176.2;12 / 21;291020;2018-03-07 17:36:07:477
-0.1196;2.0961;10.27;-0.0388;2.3453;9.522;0.3416;-0.4175;-0.0847;0.0091;-0.0262;-0.0117;453.0;130.62;10.8;-57.29;280.64;-13.88;0.35;8.0;1002.96;62.416;44.567577;-123.2747;51.72;NaN;;41.9;6.068;176.2;12 / 21;291521;2018-03-07 17:36:07:978
0.0191;2.0602;9.8225;0.0395;2.2375;9.5479;0.1426;-0.3188;0.3271;0.0046;-0.015;-0.0199;475.0;131.02;11.08;-57.22;280.24;-13.29;-0.22;8.0;1002.97;62.416;44.567577;-123.2747;51.65;NaN;;43.31;6.068;177.8;12 / 21;292020;2018-03-07 17:36:08:477
0.1388;1.9478;9.746;0.0817;2.2542;9.5437;0.2275;-0.2961;-0.0082;-0.0036;0.0076;-0.0231;541.0;130.8;10.53;-56.83;279.78;-13.35;-0.44;8.0;1002.96;62.416;44.567577;-123.2747;51.65;NaN;;43.31;6.068;177.8;12 / 21;292519;2018-03-07 17:36:08:976
0.3111;2.1966;9.4684;0.1161;2.1585;9.5654;0.1402;-0.2988;0.1646;3.0E-4;0.0023;-0.0192;557.0;130.76;10.46;-57.61;279.56;-12.72;-0.7;8.0;1002.95;62.416;44.567577;-123.2747;52.14;NaN;;45.07;6.068;177.3;12 / 21;293019;2018-03-07 17:36:09:476
0.2967;2.1823;9.2889;0.1012;2.1882;9.5589;-0.0961;-0.21;-0.1911;-0.0036;0.0122;5.0E-4;557.0;131.0;11.11;-57.23;279.95;-12.92;-0.7;8.0;1002.95;62.416;44.567577;-123.2747;52.14;NaN;;45.07;6.068;177.3;12 / 21;293519;2018-03-07 17:36:09:976
0.0383;1.6199;9.6766;0.1072;2.1386;9.57;-0.1086;-0.2237;0.184;0.0082;-0.0175;0.0064;557.0;131.02;10.38;-57.43;279.43;-12.6;-0.64;8.0;1002.97;62.416;44.567577;-123.2747;51.93;NaN;;46.51;6.068;179.0;12 / 21;294020;2018-03-07 17:36:10:477
-0.1747;1.8831;10.0235;0.1881;2.1269;9.5714;-0.0295;-0.3438;-0.2843;-0.0085;-0.0161;-0.0023;556.0;130.42;10.22;-57.34;279.41;-12.59;-0.96;8.0;1002.96;62.416;44.567577;-123.2747;51.93;NaN;;46.51;6.068;179.0;12 / 21;294520;2018-03-07 17:36:10:977
0.5408;1.8951;8.6692;0.2466;2.0728;9.5819;0.1314;-0.4105;-0.4738;0.0056;-0.01;-0.0046;548.0;130.71;11.07;-57.47;279.5;-12.25;-1.43;8.0;1002.96;62.416;44.567577;-123.2747;51.63;NaN;;47.52;6.068;179.0;12 / 21;295019;2018-03-07 17:36:11:476
0.146;1.4955;10.9089;0.2588;1.9827;9.6006;-0.0177;-0.2826;-0.1091;-0.0013;-0.003;-0.0056;549.0;130.22;10.9;-57.33;279.36;-11.76;-1.52;8.0;1002.96;62.416;44.567577;-123.2747;51.63;NaN;;47.52;6.068;179.0;12 / 21;295520;2018-03-07 17:36:11:977
0.146;1.4764;10.6768;0.2688;1.9636;9.6043;-0.1219;-0.2559;-0.3125;-0.0023;-0.0016;0.0072;554.0;130.44;10.38;-57.5;278.93;-11.55;-1.6;8.0;1002.96;62.416;44.567577;-123.2747;51.61;NaN;;48.02;6.068;179.4;12 / 21;296020;2018-03-07 17:36:12:477
0.5695;1.7085;10.8299;0.2004;1.89;9.6207;0.1879;-0.4043;0.9954;0.0105;0.0198;0.0025;551.0;130.19;10.52;-57.11;279.23;-11.19;-1.21;8.0;1002.97;62.416;44.567577;-123.2747;51.61;NaN;;48.02;6.068;179.4;12 / 21;296519;2018-03-07 17:36:12:976
0.3111;1.785;9.9254;0.1843;1.885;9.622;-0.0255;-0.1672;0.2047;-0.0085;-0.0126;0.0068;552.0;131.15;10.95;-55.97;279.07;-11.08;-1.1;8.0;1002.95;62.416;44.567577;-123.2747;51.23;NaN;;49.14;6.068;180.3;12 / 21;297019;2018-03-07 17:36:13:476
0.4379;1.3615;10.538;0.2252;1.8554;9.6269;-0.0133;-0.3024;0.2732;-0.0054;-0.0102;-1.0E-4;556.0;131.62;11.55;-56.7;279.4;-10.99;-1.31;8.0;1002.96;62.416;44.567577;-123.2747;51.23;NaN;;49.14;6.068;180.3;12 / 21;297519;2018-03-07 17:36:13:976
0.3015;1.5721;10.3657;0.2635;1.8554;9.6259;0.0544;-0.2957;0.2695;0.0029;0.0043;-0.0121;534.0;130.02;10.78;-57.92;279.14;-10.94;-1.52;8.0;1002.97;62.416;44.567577;-123.2747;51.13;NaN;;48.85;6.068;179.2;12 / 21;298019;2018-03-07 17:36:14:476
0.3493;0.9811;10.0427;0.256;1.808;9.6351;0.0688;-0.3789;0.0015;-0.0107;4.0E-4;-0.0072;508.0;130.47;11.23;-57.4;278.98;-10.74;-1.53;8.0;1002.98;62.416;44.567577;-123.2747;51.13;NaN;;48.85;6.068;179.2;12 / 21;298520;2018-03-07 17:36:14:977
0.1005;2.278;10.7055;0.2649;1.801;9.6362;-0.023;-0.2158;-0.1292;-0.0184;-0.0183;-5.0E-4;531.0;130.52;10.32;-57.47;278.43;-10.58;-1.57;8.0;1002.98;62.416;44.567577;-123.2747;50.84;NaN;;49.14;6.068;179.6;12 / 21;299019;2018-03-07 17:36:15:476
